"site_code","measurement_start_utc","measurement_end_utc","species_code","value"
"CLDP0016","2021-03-11 17:00:00","2021-03-11 18:00:00","NO2","55.6760413509409"
"CLDP0016","2021-03-11 18:00:00","2021-03-11 19:00:00","NO2","56.0629859217291"
"CLDP0016","2021-03-11 19:00:00","2021-03-11 20:00:00","NO2","55.4054843377276"
"CLDP0016","2021-03-11 20:00:00","2021-03-11 21:00:00","NO2","53.7171218488212"
"CLDP0016","2021-03-11 21:00:00","2021-03-11 22:00:00","NO2","45.7716025996251"
"CLDP0016","2021-03-11 22:00:00","2021-03-11 23:00:00","NO2","45.2694032288845"
"CLDP0016","2021-03-11 23:00:00","2021-03-12 00:00:00","NO2","37.938425737938"
"CLDP0016","2021-03-12 00:00:00","2021-03-12 01:00:00","NO2","39.0947856835345"
"CLDP0016","2021-03-12 01:00:00","2021-03-12 02:00:00","NO2","25.6441194484608"
"CLDP0016","2021-03-12 02:00:00","2021-03-12 03:00:00","NO2","20.0138727950032"
"CLDP0016","2021-03-12 03:00:00","2021-03-12 04:00:00","NO2","15.6880848276578"
"CLDP0016","2021-03-12 04:00:00","2021-03-12 05:00:00","NO2","19.4018841124032"
"CLDP0016","2021-03-12 05:00:00","2021-03-12 06:00:00","NO2","23.9098414675781"
"CLDP0016","2021-03-12 06:00:00","2021-03-12 07:00:00","NO2","58.9125868511367"
"CLDP0016","2021-03-12 07:00:00","2021-03-12 08:00:00","NO2","63.4361183683822"
"CLDP0016","2021-03-12 08:00:00","2021-03-12 09:00:00","NO2","59.2048718732179"
"CLDP0016","2021-03-12 09:00:00","2021-03-12 10:00:00","NO2","67.0673224040045"
"CLDP0016","2021-03-12 10:00:00","2021-03-12 11:00:00","NO2","56.7485453944164"
"CLDP0016","2021-03-12 11:00:00","2021-03-12 12:00:00","NO2","45.2660055078624"
"CLDP0016","2021-03-12 12:00:00","2021-03-12 13:00:00","NO2","52.7306511225371"
"CLDP0016","2021-03-12 13:00:00","2021-03-12 14:00:00","NO2","49.4712856333975"
"CLDP0016","2021-03-12 14:00:00","2021-03-12 15:00:00","NO2","64.9887903844352"
"CLDP0016","2021-03-12 15:00:00","2021-03-12 16:00:00","NO2","63.1268481662904"
"CLDP0016","2021-03-12 16:00:00","2021-03-12 17:00:00","NO2","76.9418331672064"
"CLDP0016","2021-03-12 17:00:00","2021-03-12 18:00:00","NO2","70.8809573785097"
"CLDP0016","2021-03-12 18:00:00","2021-03-12 19:00:00","NO2","69.1403257184946"
"CLDP0016","2021-03-12 19:00:00","2021-03-12 20:00:00","NO2","63.9498545917599"
"CLDP0016","2021-03-12 20:00:00","2021-03-12 21:00:00","NO2","44.3703790910579"
"CLDP0016","2021-03-12 21:00:00","2021-03-12 22:00:00","NO2","36.6087524285611"
"CLDP0016","2021-03-12 22:00:00","2021-03-12 23:00:00","NO2","25.8566636479445"
"CLDP0016","2021-03-12 23:00:00","2021-03-13 00:00:00","NO2","21.5330822157137"
"CLDP0016","2021-03-13 00:00:00","2021-03-13 01:00:00","NO2","26.6563917484142"
"CLDP0016","2021-03-13 01:00:00","2021-03-13 02:00:00","NO2","16.517954675364"
"CLDP0016","2021-03-13 02:00:00","2021-03-13 03:00:00","NO2","12.5357486411586"
"CLDP0016","2021-03-13 03:00:00","2021-03-13 04:00:00","NO2","12.9358755396739"
"CLDP0016","2021-03-13 04:00:00","2021-03-13 05:00:00","NO2","13.6931442115105"
"CLDP0016","2021-03-13 05:00:00","2021-03-13 06:00:00","NO2","15.7418870632158"
"CLDP0016","2021-03-13 06:00:00","2021-03-13 07:00:00","NO2","22.8595630799306"
"CLDP0016","2021-03-13 07:00:00","2021-03-13 08:00:00","NO2","30.3723568141297"
"CLDP0016","2021-03-13 08:00:00","2021-03-13 09:00:00","NO2","31.085713812451"
"CLDP0016","2021-03-13 09:00:00","2021-03-13 10:00:00","NO2","30.2327598325261"
"CLDP0016","2021-03-13 10:00:00","2021-03-13 11:00:00","NO2","28.6007608574693"
"CLDP0016","2021-03-13 11:00:00","2021-03-13 12:00:00","NO2","30.4946333397657"
"CLDP0016","2021-03-13 12:00:00","2021-03-13 13:00:00","NO2","36.627967778386"
"CLDP0016","2021-03-13 13:00:00","2021-03-13 14:00:00","NO2","28.8647753744006"
"CLDP0016","2021-03-13 14:00:00","2021-03-13 15:00:00","NO2","43.0630512961497"
"CLDP0016","2021-03-13 15:00:00","2021-03-13 16:00:00","NO2","43.5026263837638"
"CLDP0016","2021-03-13 16:00:00","2021-03-13 17:00:00","NO2","45.7777263691389"
"CLDP0016","2021-03-13 17:00:00","2021-03-13 18:00:00","NO2","36.1113287687676"
"CLDP0016","2021-03-13 18:00:00","2021-03-13 19:00:00","NO2","49.1618052570485"
"CLDP0016","2021-03-13 19:00:00","2021-03-13 20:00:00","NO2","56.1903650434825"
"CLDP0016","2021-03-13 20:00:00","2021-03-13 21:00:00","NO2","51.9975719260819"
"CLDP0016","2021-03-13 21:00:00","2021-03-13 22:00:00","NO2","47.9196647241664"
"CLDP0016","2021-03-13 22:00:00","2021-03-13 23:00:00","NO2","44.2012839300342"
"CLDP0016","2021-03-13 23:00:00","2021-03-14 00:00:00","NO2","42.909361004949"
"CLDP0016","2021-03-14 00:00:00","2021-03-14 01:00:00","NO2","35.1301847627803"
"CLDP0016","2021-03-14 01:00:00","2021-03-14 02:00:00","NO2","29.189845156489"
"CLDP0016","2021-03-14 02:00:00","2021-03-14 03:00:00","NO2","24.5163272948922"
"CLDP0016","2021-03-14 03:00:00","2021-03-14 04:00:00","NO2","16.9011431977296"
"CLDP0016","2021-03-14 04:00:00","2021-03-14 05:00:00","NO2","16.8621486914034"
"CLDP0016","2021-03-14 05:00:00","2021-03-14 06:00:00","NO2","20.4971898131461"
"CLDP0016","2021-03-14 06:00:00","2021-03-14 07:00:00","NO2","25.2995075393193"
"CLDP0016","2021-03-14 07:00:00","2021-03-14 08:00:00","NO2","32.4501462378817"
"CLDP0016","2021-03-14 08:00:00","2021-03-14 09:00:00","NO2","31.4742371813362"
"CLDP0016","2021-03-14 09:00:00","2021-03-14 10:00:00","NO2","24.4205562599835"
"CLDP0016","2021-03-14 10:00:00","2021-03-14 11:00:00","NO2","17.8027160113051"
"CLDP0016","2021-03-14 11:00:00","2021-03-14 12:00:00","NO2","17.8870373771017"
"CLDP0016","2021-03-14 12:00:00","2021-03-14 13:00:00","NO2","22.0043847911216"
"CLDP0016","2021-03-14 13:00:00","2021-03-14 14:00:00","NO2","28.2899786424401"
"CLDP0016","2021-03-14 14:00:00","2021-03-14 15:00:00","NO2","31.4970221531324"
"CLDP0016","2021-03-14 15:00:00","2021-03-14 16:00:00","NO2","50.0155357796496"
"CLDP0016","2021-03-14 16:00:00","2021-03-14 17:00:00","NO2","50.5109682306085"
"CLDP0016","2021-03-14 17:00:00","2021-03-14 18:00:00","NO2","45.0347139367671"
"CLDP0016","2021-03-14 18:00:00","2021-03-14 19:00:00","NO2","37.8181208648595"
"CLDP0016","2021-03-14 19:00:00","2021-03-14 20:00:00","NO2","42.674869272343"
"CLDP0016","2021-03-14 20:00:00","2021-03-14 21:00:00","NO2","44.6681260607011"
"CLDP0016","2021-03-14 21:00:00","2021-03-14 22:00:00","NO2","39.652432287738"
"CLDP0016","2021-03-14 22:00:00","2021-03-14 23:00:00","NO2","38.5140308948297"
"CLDP0016","2021-03-14 23:00:00","2021-03-15 00:00:00","NO2","28.9384498551999"
"CLDP0016","2021-03-15 00:00:00","2021-03-15 01:00:00","NO2","18.6657464481536"
"CLDP0016","2021-03-15 01:00:00","2021-03-15 02:00:00","NO2","6.79958744473181"
"CLDP0016","2021-03-15 02:00:00","2021-03-15 03:00:00","NO2","6.93176900806982"
"CLDP0016","2021-03-15 03:00:00","2021-03-15 04:00:00","NO2","7.9888119445349"
"CLDP0016","2021-03-15 04:00:00","2021-03-15 05:00:00","NO2","14.2887453259816"
"CLDP0016","2021-03-15 05:00:00","2021-03-15 06:00:00","NO2","15.7394210720497"
"CLDP0016","2021-03-15 06:00:00","2021-03-15 07:00:00","NO2","25.3345423983126"
"CLDP0016","2021-03-15 07:00:00","2021-03-15 08:00:00","NO2","41.2816489026268"
"CLDP0016","2021-03-15 08:00:00","2021-03-15 09:00:00","NO2","31.8710500181896"
"CLDP0016","2021-03-15 09:00:00","2021-03-15 10:00:00","NO2","22.0722666253299"
"CLDP0016","2021-03-15 10:00:00","2021-03-15 11:00:00","NO2","18.9672726626227"
"CLDP0016","2021-03-15 11:00:00","2021-03-15 12:00:00","NO2","22.992917238419"
"CLDP0016","2021-03-15 12:00:00","2021-03-15 13:00:00","NO2","26.557466265866"
"CLDP0016","2021-03-15 13:00:00","2021-03-15 14:00:00","NO2","18.946087484329"
"CLDP0016","2021-03-15 14:00:00","2021-03-15 15:00:00","NO2","31.3982467193997"
"CLDP0016","2021-03-15 15:00:00","2021-03-15 16:00:00","NO2","19.2618094223717"
"CLDP0016","2021-03-15 16:00:00","2021-03-15 17:00:00","NO2","28.5969967789624"
"CLDP0016","2021-03-15 17:00:00","2021-03-15 18:00:00","NO2","31.401680166918"
"CLDP0016","2021-03-15 18:00:00","2021-03-15 19:00:00","NO2","40.8126558744861"
"CLDP0016","2021-03-15 19:00:00","2021-03-15 20:00:00","NO2","55.1364475580908"
"CLDP0016","2021-03-15 20:00:00","2021-03-15 21:00:00","NO2","59.7274718491335"
"CLDP0016","2021-03-15 21:00:00","2021-03-15 22:00:00","NO2","41.6866072082309"
"CLDP0016","2021-03-15 22:00:00","2021-03-15 23:00:00","NO2","32.1350675365094"
"CLDP0016","2021-03-15 23:00:00","2021-03-16 00:00:00","NO2","34.1192895068838"
"CLDP0016","2021-03-08 00:00:00","2021-03-08 01:00:00","PM25","37.4091257886887"
"CLDP0016","2021-03-08 01:00:00","2021-03-08 02:00:00","PM25","38.3715049850464"
"CLDP0016","2021-03-08 02:00:00","2021-03-08 03:00:00","PM25","39.8816912950516"
"CLDP0016","2021-03-08 03:00:00","2021-03-08 04:00:00","PM25","39.2475877349853"
"CLDP0016","2021-03-08 04:00:00","2021-03-08 05:00:00","PM25","38.6992658252716"
"CLDP0016","2021-03-08 05:00:00","2021-03-08 06:00:00","PM25","38.2210509938558"
"CLDP0016","2021-03-08 06:00:00","2021-03-08 07:00:00","PM25","39.4878672966003"
"CLDP0016","2021-03-08 07:00:00","2021-03-08 08:00:00","PM25","39.1406971089681"
"CLDP0016","2021-03-08 08:00:00","2021-03-08 09:00:00","PM25","39.5268585916519"
"CLDP0016","2021-03-08 09:00:00","2021-03-08 10:00:00","PM25","39.6875734499613"
"CLDP0016","2021-03-08 10:00:00","2021-03-08 11:00:00","PM25","37.9105902393341"
"CLDP0016","2021-03-08 11:00:00","2021-03-08 12:00:00","PM25","35.975674806722"
"CLDP0016","2021-03-08 12:00:00","2021-03-08 13:00:00","PM25","32.0930291250229"
"CLDP0016","2021-03-08 13:00:00","2021-03-08 14:00:00","PM25","29.5695585671743"
"CLDP0016","2021-03-08 14:00:00","2021-03-08 15:00:00","PM25","25.5362994811058"
"CLDP0016","2021-03-08 15:00:00","2021-03-08 16:00:00","PM25","24.3385394650777"
"CLDP0016","2021-03-08 16:00:00","2021-03-08 17:00:00","PM25","16.0690971633911"
"CLDP0016","2021-03-08 17:00:00","2021-03-08 18:00:00","PM25","15.0016948956172"
"CLDP0016","2021-03-08 18:00:00","2021-03-08 19:00:00","PM25","15.5257867533207"
"CLDP0016","2021-03-08 19:00:00","2021-03-08 20:00:00","PM25","18.3817700829824"
"CLDP0016","2021-03-08 20:00:00","2021-03-08 21:00:00","PM25","19.6958489712715"
"CLDP0016","2021-03-08 21:00:00","2021-03-08 22:00:00","PM25","22.2935504844666"
"CLDP0016","2021-03-08 22:00:00","2021-03-08 23:00:00","PM25","28.5143146006584"
"CLDP0016","2021-03-08 23:00:00","2021-03-09 00:00:00","PM25","26.9911286884308"
"CLDP0016","2021-03-09 00:00:00","2021-03-09 01:00:00","PM25","22.3753469882965"
"CLDP0016","2021-03-09 01:00:00","2021-03-09 02:00:00","PM25","21.165908803304"
"CLDP0016","2021-03-09 02:00:00","2021-03-09 03:00:00","PM25","19.7571591091156"
"CLDP0016","2021-03-09 03:00:00","2021-03-09 04:00:00","PM25","19.9369622477214"
"CLDP0016","2021-03-09 04:00:00","2021-03-09 05:00:00","PM25","20.0434974880218"
"CLDP0016","2021-03-09 05:00:00","2021-03-09 06:00:00","PM25","20.3417572962443"
"CLDP0016","2021-03-09 06:00:00","2021-03-09 07:00:00","PM25","23.7745251808167"
"CLDP0016","2021-03-09 07:00:00","2021-03-09 08:00:00","PM25","26.5270930196126"
"CLDP0016","2021-03-09 08:00:00","2021-03-09 09:00:00","PM25","22.8119297348022"
"CLDP0016","2021-03-09 09:00:00","2021-03-09 10:00:00","PM25","24.3746070968628"
"CLDP0016","2021-03-09 10:00:00","2021-03-09 11:00:00","PM25","14.1718452371597"
"CLDP0016","2021-03-09 11:00:00","2021-03-09 12:00:00","PM25","12.3179699872335"
"CLDP0016","2021-03-09 12:00:00","2021-03-09 13:00:00","PM25","13.8305839439392"
"CLDP0016","2021-03-09 13:00:00","2021-03-09 14:00:00","PM25","10.735346934255"
"CLDP0016","2021-03-09 14:00:00","2021-03-09 15:00:00","PM25","7.08234326286316"
"CLDP0016","2021-03-09 15:00:00","2021-03-09 16:00:00","PM25","7.22877884801229"
"CLDP0016","2021-03-09 16:00:00","2021-03-09 17:00:00","PM25","8.16713939695358"
"CLDP0016","2021-03-09 17:00:00","2021-03-09 18:00:00","PM25","10.4286976216634"
"CLDP0016","2021-03-09 18:00:00","2021-03-09 19:00:00","PM25","10.3323451107025"
"CLDP0016","2021-03-09 19:00:00","2021-03-09 20:00:00","PM25","14.2408830291748"
"CLDP0016","2021-03-09 20:00:00","2021-03-09 21:00:00","PM25","20.3121858276367"
"CLDP0016","2021-03-09 21:00:00","2021-03-09 22:00:00","PM25","20.3734933324178"
"CLDP0016","2021-03-09 22:00:00","2021-03-09 23:00:00","PM25","18.9298259815216"
"CLDP0016","2021-03-09 23:00:00","2021-03-10 00:00:00","PM25","20.1417207789103"
"CLDP0016","2021-03-10 00:00:00","2021-03-10 01:00:00","PM25","20.145954720974"
"CLDP0016","2021-03-10 01:00:00","2021-03-10 02:00:00","PM25","19.8333038311005"
"CLDP0016","2021-03-10 02:00:00","2021-03-10 03:00:00","PM25","21.2067039747238"
"CLDP0016","2021-03-10 03:00:00","2021-03-10 04:00:00","PM25","22.4945480880737"
"CLDP0016","2021-03-10 04:00:00","2021-03-10 05:00:00","PM25","22.7900248780251"
"CLDP0016","2021-03-10 05:00:00","2021-03-10 06:00:00","PM25","24.375435792923"
"CLDP0016","2021-03-10 06:00:00","2021-03-10 07:00:00","PM25","25.4506348490715"
"CLDP0016","2021-03-10 07:00:00","2021-03-10 08:00:00","PM25","26.0976481266022"
"CLDP0016","2021-03-10 08:00:00","2021-03-10 09:00:00","PM25","23.6422320718765"
"CLDP0016","2021-03-10 09:00:00","2021-03-10 10:00:00","PM25","20.4698809280396"
"CLDP0016","2021-03-10 10:00:00","2021-03-10 11:00:00","PM25","17.3940522642136"
"CLDP0016","2021-03-10 11:00:00","2021-03-10 12:00:00","PM25","12.6401182012558"
"CLDP0016","2021-03-10 12:00:00","2021-03-10 13:00:00","PM25","9.56085863876343"
"CLDP0016","2021-03-10 13:00:00","2021-03-10 14:00:00","PM25","7.9648918030262"
"CLDP0016","2021-03-10 14:00:00","2021-03-10 15:00:00","PM25","6.67253925609589"
"CLDP0016","2021-03-10 15:00:00","2021-03-10 16:00:00","PM25","4.05597919815779"
"CLDP0016","2021-03-10 16:00:00","2021-03-10 17:00:00","PM25","4.04610879182816"
"CLDP0016","2021-03-10 17:00:00","2021-03-10 18:00:00","PM25","2.86988293597102"
"CLDP0016","2021-03-10 18:00:00","2021-03-10 19:00:00","PM25","3.82621750807762"
"CLDP0016","2021-03-10 19:00:00","2021-03-10 20:00:00","PM25","3.859019333601"
"CLDP0016","2021-03-10 20:00:00","2021-03-10 21:00:00","PM25","2.64914432764053"
"CLDP0016","2021-03-10 21:00:00","2021-03-10 22:00:00","PM25","1.78664110272005"
"CLDP0016","2021-03-10 22:00:00","2021-03-10 23:00:00","PM25","2.55397950851917"
"CLDP0016","2021-03-10 23:00:00","2021-03-11 00:00:00","PM25","3.72038471454382"
"CLDP0016","2021-03-11 00:00:00","2021-03-11 01:00:00","PM25","8.30521980524063"
"CLDP0016","2021-03-11 01:00:00","2021-03-11 02:00:00","PM25","9.75032751446962"
"CLDP0016","2021-03-11 02:00:00","2021-03-11 03:00:00","PM25","10.7753519215584"
"CLDP0016","2021-03-11 03:00:00","2021-03-11 04:00:00","PM25","10.14639055264"
"CLDP0016","2021-03-11 04:00:00","2021-03-11 05:00:00","PM25","9.79118412089348"
"CLDP0016","2021-03-11 05:00:00","2021-03-11 06:00:00","PM25","10.506250133276"
"CLDP0016","2021-03-11 06:00:00","2021-03-11 07:00:00","PM25","11.3208954925537"
"CLDP0016","2021-03-11 07:00:00","2021-03-11 08:00:00","PM25","7.52565572327375"
"CLDP0016","2021-03-11 08:00:00","2021-03-11 09:00:00","PM25","6.22673081493378"
"CLDP0016","2021-03-11 09:00:00","2021-03-11 10:00:00","PM25","5.27132267013192"
"CLDP0016","2021-03-11 10:00:00","2021-03-11 11:00:00","PM25","3.92619046860933"
"CLDP0016","2021-03-11 11:00:00","2021-03-11 12:00:00","PM25","4.143327347368"
"CLDP0016","2021-03-11 12:00:00","2021-03-11 13:00:00","PM25","4.04913868021965"
"CLDP0016","2021-03-11 13:00:00","2021-03-11 14:00:00","PM25","4.31579811120033"
"CLDP0016","2021-03-11 14:00:00","2021-03-11 15:00:00","PM25","4.31097091668844"
"CLDP0016","2021-03-11 15:00:00","2021-03-11 16:00:00","PM25","6.38658111739159"
"CLDP0016","2021-03-11 16:00:00","2021-03-11 17:00:00","PM25","4.37087473142147"
"CLDP0016","2021-03-11 17:00:00","2021-03-11 18:00:00","PM25","4.24504760488123"
"CLDP0016","2021-03-11 18:00:00","2021-03-11 19:00:00","PM25","4.62979891693592"
"CLDP0016","2021-03-11 19:00:00","2021-03-11 20:00:00","PM25","4.87290402825177"
"CLDP0016","2021-03-11 20:00:00","2021-03-11 21:00:00","PM25","6.09552403271198"
"CLDP0016","2021-03-11 21:00:00","2021-03-11 22:00:00","PM25","6.67481737816334"
"CLDP0016","2021-03-11 22:00:00","2021-03-11 23:00:00","PM25","5.69631989252567"
"CLDP0016","2021-03-11 23:00:00","2021-03-12 00:00:00","PM25","5.08044449296594"
"CLDP0016","2021-03-12 00:00:00","2021-03-12 01:00:00","PM25","3.8605133658727"
"CLDP0016","2021-03-12 01:00:00","2021-03-12 02:00:00","PM25","2.53524452261925"
"CLDP0016","2021-03-12 02:00:00","2021-03-12 03:00:00","PM25","6.62988759473165"
"CLDP0016","2021-03-12 03:00:00","2021-03-12 04:00:00","PM25","4.91241547112465"
"CLDP0016","2021-03-12 04:00:00","2021-03-12 05:00:00","PM25","5.48052250849406"
"CLDP0016","2021-03-12 05:00:00","2021-03-12 06:00:00","PM25","1.28395414893627"
"CLDP0016","2021-03-12 06:00:00","2021-03-12 07:00:00","PM25","11.4156990706762"
"CLDP0016","2021-03-12 07:00:00","2021-03-12 08:00:00","PM25","2.11850011246204"
"CLDP0016","2021-03-12 08:00:00","2021-03-12 09:00:00","PM25","10.0164517203649"
"CLDP0016","2021-03-12 09:00:00","2021-03-12 10:00:00","PM25","9.3123649515152"
"CLDP0016","2021-03-12 10:00:00","2021-03-12 11:00:00","PM25","5.19963970718384"
"CLDP0016","2021-03-12 11:00:00","2021-03-12 12:00:00","PM25",NULL
"CLDP0016","2021-03-12 12:00:00","2021-03-12 13:00:00","PM25","2.90842439842224"
"CLDP0016","2021-03-12 13:00:00","2021-03-12 14:00:00","PM25","7.56823812394142"
"CLDP0016","2021-03-12 14:00:00","2021-03-12 15:00:00","PM25","7.6327053410848"
"CLDP0016","2021-03-12 15:00:00","2021-03-12 16:00:00","PM25","4.83984618844986"
"CLDP0016","2021-03-12 16:00:00","2021-03-12 17:00:00","PM25","3.50400823729833"
"CLDP0016","2021-03-12 17:00:00","2021-03-12 18:00:00","PM25","4.85675575642586"
"CLDP0016","2021-03-12 18:00:00","2021-03-12 19:00:00","PM25","8.03758969154358"
"CLDP0016","2021-03-12 19:00:00","2021-03-12 20:00:00","PM25","11.578216470623"
"CLDP0016","2021-03-12 20:00:00","2021-03-12 21:00:00","PM25","10.5694959664663"
"CLDP0016","2021-03-12 21:00:00","2021-03-12 22:00:00","PM25","11.0135153087616"
"CLDP0016","2021-03-12 22:00:00","2021-03-12 23:00:00","PM25","6.43636920770009"
"CLDP0016","2021-03-12 23:00:00","2021-03-13 00:00:00","PM25",NULL
"CLDP0016","2021-03-13 00:00:00","2021-03-13 01:00:00","PM25","2.84579905708631"
"CLDP0016","2021-03-13 01:00:00","2021-03-13 02:00:00","PM25","2.08059183232486"
"CLDP0016","2021-03-13 02:00:00","2021-03-13 03:00:00","PM25","0.526415247072776"
"CLDP0016","2021-03-13 03:00:00","2021-03-13 04:00:00","PM25","2.04403477847576"
"CLDP0016","2021-03-13 04:00:00","2021-03-13 05:00:00","PM25","1.94294878323873"
"CLDP0016","2021-03-13 05:00:00","2021-03-13 06:00:00","PM25","2.45729649111629"
"CLDP0016","2021-03-13 06:00:00","2021-03-13 07:00:00","PM25","2.67320518533389"
"CLDP0016","2021-03-13 07:00:00","2021-03-13 08:00:00","PM25","3.99394232809544"
"CLDP0016","2021-03-13 08:00:00","2021-03-13 09:00:00","PM25","2.03423082907995"
"CLDP0016","2021-03-13 09:00:00","2021-03-13 10:00:00","PM25","2.08765411049128"
"CLDP0016","2021-03-13 10:00:00","2021-03-13 11:00:00","PM25","1.33820511460304"
"CLDP0016","2021-03-13 11:00:00","2021-03-13 12:00:00","PM25","1.39691809952259"
"CLDP0016","2021-03-13 12:00:00","2021-03-13 13:00:00","PM25","1.71468822449446"
"CLDP0016","2021-03-13 13:00:00","2021-03-13 14:00:00","PM25","1.88755914012591"
"CLDP0016","2021-03-13 14:00:00","2021-03-13 15:00:00","PM25","2.34961919009686"
"CLDP0016","2021-03-13 15:00:00","2021-03-13 16:00:00","PM25","2.31727162281672"
"CLDP0016","2021-03-13 16:00:00","2021-03-13 17:00:00","PM25","4.32054695665836"
"CLDP0016","2021-03-13 17:00:00","2021-03-13 18:00:00","PM25","1.55444614211718"
"CLDP0016","2021-03-13 18:00:00","2021-03-13 19:00:00","PM25","3.06846532762051"
"CLDP0016","2021-03-13 19:00:00","2021-03-13 20:00:00","PM25","5.19487195809682"
"CLDP0016","2021-03-13 20:00:00","2021-03-13 21:00:00","PM25","5.17905827403069"
"CLDP0016","2021-03-13 21:00:00","2021-03-13 22:00:00","PM25","4.45320514996846"
"CLDP0016","2021-03-13 22:00:00","2021-03-13 23:00:00","PM25","3.78332341253758"
"CLDP0016","2021-03-13 23:00:00","2021-03-14 00:00:00","PM25","5.25192331631978"
"CLDP0016","2021-03-14 00:00:00","2021-03-14 01:00:00","PM25","4.46144075103998"
"CLDP0016","2021-03-14 01:00:00","2021-03-14 02:00:00","PM25","3.99068142495155"
"CLDP0016","2021-03-14 02:00:00","2021-03-14 03:00:00","PM25","3.68756347756088"
"CLDP0016","2021-03-14 03:00:00","2021-03-14 04:00:00","PM25","2.4077852861921"
"CLDP0016","2021-03-14 04:00:00","2021-03-14 05:00:00","PM25","2.79839687992334"
"CLDP0016","2021-03-14 05:00:00","2021-03-14 06:00:00","PM25","2.43326896745761"
"CLDP0016","2021-03-14 06:00:00","2021-03-14 07:00:00","PM25","3.18678638776541"
"CLDP0016","2021-03-14 07:00:00","2021-03-14 08:00:00","PM25","3.21987986450195"
"CLDP0016","2021-03-14 08:00:00","2021-03-14 09:00:00","PM25","3.50615795208216"
